# GENERATOR DisparityRegression
# Elapsed time in milliseconds

Summary:
                              N       Mean      P05      P50      P95      MAX
  BM5_SAD                      15  445.101  125.967  479.849  514.069  531.899
  BM5_CENSUS                   15  499.936  143.533  533.844  587.597  589.173
  BM5_NCC                      15  632.642  182.446  673.966  741.645  742.219
  BM_SAD                       15  196.578  53.9135  214.685  236.468  236.612
  BM_CENSUS                    15  233.558  66.6146  250.836   274.16  278.405
  BM_NCC                       15  307.456  87.3513   325.87  361.803  366.585
  SGM_ABSOLUTE_DIFFERENCE      15  2644.12  755.192  2820.26  3128.74  3151.09
  SGM_CENSUS                   15  3069.16  854.847  3347.01  3546.63  3614.47
  SGM_MUTUAL_INFORMATION       15  3156.56  886.226  3351.39  3658.67  3666.15
