# GENERATOR DisparityRegression
# Elapsed time in milliseconds

Summary:
                              N       Mean      P05      P50      P95      MAX
  BM5_SAD                      15  313.372  88.1542  338.226  362.569  375.964
  BM5_CENSUS                   15   360.22  101.623  382.292  421.953  427.828
  BM5_NCC                      15  460.233  134.694  491.882  539.863  548.686
  BM_SAD                       15   146.03  39.0477  159.457  175.924  176.397
  BM_CENSUS                    15  171.726  48.1152  182.428  202.658  203.427
  BM_NCC                       15  230.934  64.3152  247.605  274.592  275.121
  SGM_ABSOLUTE_DIFFERENCE      15  2031.02  575.575  2135.37   2406.3  2424.12
  SGM_CENSUS                   15  2346.04  655.967  2556.72  2712.21  2782.44
  SGM_MUTUAL_INFORMATION       15  2448.69  671.227  2606.92  2852.77  2874.44
